Participants,Trial,Grammar,Block,Response,RT,Accuracy
121,21,1,1,x,364,1
121,22,0,1,n,351,1
121,23,1,1,x,352,1
121,24,1,1,x,316,1
121,25,0,1,x,516,0
121,26,1,1,x,318,1
121,27,1,1,x,338,1
121,28,0,1,n,342,1
121,29,1,1,x,356,1
121,30,0,1,n,364,1
121,31,1,1,x,321,1
121,32,1,1,x,391,1
121,33,0,1,n,358,1
121,34,1,1,x,332,1
121,35,1,1,x,365,1
121,36,0,1,n,266,1
121,37,1,1,x,300,1
121,38,0,1,n,265,1
121,39,1,1,x,309,1
121,40,1,1,x,299,1
121,41,0,1,n,295,1
121,42,1,1,x,323,1
121,43,0,1,n,276,1
121,44,1,1,x,364,1
121,45,1,1,n,235,0
121,46,0,1,n,628,1
121,47,1,1,x,341,1
121,48,1,1,x,331,1
121,49,0,1,n,387,1
121,50,1,1,x,480,1
121,51,0,1,n,552,1
121,52,1,1,x,354,1
121,53,1,1,x,351,1
121,54,0,1,n,372,1
121,55,1,1,x,293,1
121,56,0,1,n,375,1
121,57,1,1,x,308,1
121,58,1,1,x,332,1
121,59,0,1,n,311,1
121,60,1,1,x,291,1
121,61,1,1,x,346,1
121,62,0,1,n,320,1
121,63,1,1,x,288,1
121,64,0,1,x,217,0
121,65,1,1,x,397,1
121,66,1,1,x,355,1
121,67,0,1,n,294,1
121,68,1,1,x,343,1
121,69,1,1,x,339,1
121,70,0,1,n,340,1
121,71,1,1,x,338,1
121,72,0,1,n,310,1
121,73,1,1,x,293,1
121,74,1,1,x,340,1
121,75,0,1,n,329,1
121,76,1,1,x,351,1
121,77,0,1,n,272,1
121,78,1,1,x,257,1
121,79,1,1,x,350,1
121,80,0,1,n,287,1
121,81,1,1,x,286,1
121,82,1,1,x,434,1
121,83,0,1,n,327,1
121,84,1,1,x,296,1
121,85,0,1,n,282,1
121,86,1,1,x,243,1
121,87,1,1,x,232,1
121,88,0,1,n,233,1
121,89,1,1,x,190,1
121,90,1,1,n,188,0
121,91,0,1,x,312,0
121,92,1,1,x,549,1
121,93,0,1,n,313,1
121,94,1,1,x,545,1
121,95,1,1,x,546,1
121,96,0,1,n,313,1
121,97,1,1,x,435,1
121,98,0,1,n,286,1
121,99,1,1,x,263,1
121,100,1,1,x,357,1
121,101,0,1,n,366,1
121,102,1,1,x,331,1
121,103,1,1,x,371,1
121,104,0,1,n,297,1
121,105,1,1,x,277,1
121,106,0,1,n,382,1
121,107,1,1,x,280,1
121,108,1,1,x,476,1
121,109,0,1,n,286,1
121,110,1,1,x,33,1
121,111,0,1,n,441,1
121,112,1,1,x,435,1
121,113,1,1,x,364,1
121,114,0,1,n,323,1
121,115,1,1,x,284,1
121,116,1,1,x,299,1
121,117,0,1,n,373,1
121,118,1,1,x,3,1
121,119,0,1,x,263,0
121,120,1,1,x,436,1
121,121,1,1,x,630,1
121,122,0,1,n,417,1
121,123,1,1,x,178,1
121,124,1,1,x,420,1
121,125,0,1,n,476,1
121,126,1,1,x,276,1
121,127,0,1,n,291,1
121,128,1,1,x,186,1
121,129,1,1,x,391,1
121,130,0,1,n,285,1
121,131,1,1,x,490,1
121,132,0,1,n,763,1
121,133,1,1,x,356,1
121,134,1,1,x,298,1
121,135,0,1,n,440,1
121,136,1,1,x,667,1
121,137,1,1,x,358,1
121,138,0,1,n,383,1
121,139,1,1,x,310,1
121,140,0,1,n,448,1
121,141,1,1,x,296,1
121,142,1,1,x,306,1
121,143,0,1,n,189,1
121,144,1,1,x,255,1
121,145,0,1,x,218,0
121,146,1,1,x,240,1
121,147,1,1,x,352,1
121,148,0,1,n,612,1
121,149,1,1,x,396,1
121,150,1,1,x,319,1
121,151,0,1,n,339,1
121,152,1,1,x,246,1
121,153,0,1,n,282,1
121,154,1,1,x,340,1
121,155,1,1,x,305,1
121,156,0,1,n,346,1
121,157,1,1,x,560,1
121,158,1,1,x,208,1
121,159,0,1,x,270,0
121,160,1,1,x,279,1
121,161,0,1,n,376,1
121,162,1,1,x,287,1
121,163,1,1,n,226,0
121,164,0,1,n,273,1
121,165,1,1,x,334,1
121,166,0,1,x,222,0
121,167,1,1,x,241,1
121,168,1,1,x,360,1
121,169,0,1,n,396,1
121,170,1,1,x,300,1
121,171,1,1,x,604,1
121,172,0,1,n,424,1
121,173,1,1,x,644,1
121,174,0,1,n,429,1
121,175,1,1,x,452,1
121,176,1,1,x,300,1
121,177,0,1,n,468,1
121,178,1,1,x,613,1
121,179,1,1,x,462,1
121,180,0,1,n,465,1
121,181,1,1,x,463,1
121,182,0,1,n,329,1
121,183,1,1,x,292,1
121,184,1,1,x,526,1
121,185,0,1,n,346,1
121,186,1,1,x,386,1
121,187,0,1,n,354,1
121,188,1,1,x,171,1
121,189,1,1,x,279,1
121,190,0,1,n,258,1
121,191,1,1,x,259,1
121,192,1,1,x,376,1
121,193,0,1,n,253,1
121,194,1,1,x,276,1
121,195,0,1,n,380,1
121,196,1,1,x,159,1
121,197,1,1,x,247,1
121,198,0,1,n,236,1
121,199,1,1,x,223,1
121,200,0,1,n,271,1
121,201,1,1,x,200,1
121,202,1,1,x,250,1
121,203,0,1,n,195,1
121,204,1,1,x,129,1
121,205,1,1,x,435,1
121,206,0,1,n,256,1
121,207,1,1,x,150,1
121,208,0,1,n,252,1
121,209,1,1,x,187,1
121,210,1,1,x,188,1
121,211,0,1,n,211,1
121,212,1,1,x,107,1
121,213,1,1,x,339,1
121,214,0,1,n,185,1
121,215,1,1,x,190,1
121,216,0,1,n,221,1
121,217,1,1,x,113,1
121,218,1,1,x,102,1
121,219,0,1,n,159,1
121,220,1,1,x,79,1
121,221,0,1,x,245,0
121,222,1,1,x,671,1
121,223,1,1,x,427,1
121,224,0,1,n,238,1
121,225,1,1,x,69,1
121,226,1,1,n,195,0
121,227,0,1,x,83,0
121,228,1,1,x,752,1
121,229,0,1,n,444,1
121,230,1,1,x,278,1
121,231,1,1,x,344,1
121,232,0,1,n,281,1
121,233,1,1,x,92,1
121,1,0,2,n,1124,1
121,2,1,2,x,328,1
121,3,1,2,n,238,0
121,4,0,2,n,306,1
121,5,1,2,x,333,1
121,6,1,2,x,357,1
121,7,0,2,n,403,1
121,8,1,2,x,355,1
121,9,0,2,n,395,1
121,10,1,2,x,381,1
121,11,1,2,x,312,1
121,12,0,2,n,261,1
121,13,1,2,x,302,1
121,14,1,2,x,291,1
121,15,0,2,n,386,1
121,16,1,2,x,437,1
121,17,0,2,n,437,1
121,18,1,2,x,240,1
121,19,1,2,x,306,1
121,20,0,2,n,673,1
121,21,1,2,x,510,1
121,22,0,2,n,328,1
121,23,1,2,x,253,1
121,24,1,2,x,343,1
121,25,0,2,n,361,1
121,26,1,2,x,137,1
121,27,1,2,x,268,1
121,28,0,2,n,440,1
121,29,1,2,x,232,1
121,30,0,2,n,591,1
121,31,1,2,x,201,1
121,32,1,2,x,361,1
121,33,0,2,n,413,1
121,34,1,2,x,104,1
121,35,1,2,x,372,1
121,36,0,2,n,255,1
121,37,1,2,x,273,1
121,38,0,2,x,221,0
121,39,1,2,x,245,1
121,40,1,2,x,271,1
121,41,0,2,n,257,1
121,42,1,2,x,160,1
121,43,0,2,n,314,1
121,44,1,2,x,181,1
121,45,1,2,x,259,1
121,46,0,2,n,235,1
121,47,1,2,x,242,1
121,48,1,2,x,332,1
121,49,0,2,n,138,1
121,50,1,2,x,161,1
121,51,0,2,n,298,1
121,52,1,2,x,138,1
121,53,1,2,x,209,1
121,54,0,2,n,178,1
121,55,1,2,x,149,1
121,56,0,2,n,329,1
121,57,1,2,x,82,1
121,58,1,2,x,91,1
121,59,0,2,n,111,1
121,60,1,2,x,149,1
121,61,1,2,n,215,0
121,62,0,2,n,538,1
121,63,1,2,x,294,1
121,64,0,2,x,248,0
121,65,1,2,x,527,1
121,66,1,2,x,415,1
121,67,0,2,n,189,1
121,68,1,2,x,189,1
121,69,1,2,x,365,1
121,70,0,2,n,307,1
121,71,1,2,x,67,1
121,72,0,2,n,286,1
121,73,1,2,x,188,1
121,74,1,2,x,357,1
121,75,0,2,n,63,1
121,76,1,2,x,183,1
121,77,0,2,n,359,1
121,78,1,2,x,120,1
121,79,1,2,x,326,1
121,80,0,2,n,400,1
121,81,1,2,x,7,1
121,82,1,2,x,517,1
121,83,0,2,n,311,1
121,84,1,2,x,183,1
121,85,0,2,n,279,1
121,86,1,2,x,130,1
121,87,1,2,x,220,1
121,88,0,2,n,127,1
121,89,1,2,x,75,1
121,90,1,2,x,360,1
121,91,0,2,n,285,1
121,92,1,2,x,96,1
121,93,0,2,n,292,1
121,94,1,2,x,342,1
121,95,1,2,x,388,1
121,96,0,2,n,93,1
121,97,1,2,x,87,1
121,98,0,2,n,303,1
121,99,1,2,x,350,1
121,100,1,2,x,241,1
121,101,0,2,n,282,1
121,102,1,2,x,245,1
121,103,1,2,x,337,1
121,104,0,2,n,189,1
121,105,1,2,x,124,1
121,106,0,2,n,344,1
121,107,1,2,x,53,1
121,108,1,2,x,196,1
121,109,0,2,n,216,1
121,110,1,2,x,127,1
121,111,0,2,n,298,1
121,112,1,2,x,63,1
121,113,1,2,x,270,1
121,114,0,2,n,362,1
121,115,1,2,x,401,1
121,116,1,2,x,714,1
121,117,0,2,n,84,1
121,118,1,2,x,268,1
121,119,0,2,x,133,0
121,120,1,2,x,440,1
121,121,1,2,x,401,1
121,122,0,2,n,221,1
121,123,1,2,x,99,1
121,124,1,2,x,248,1
121,125,0,2,n,293,1
121,126,1,2,x,58,1
121,127,0,2,n,398,1
121,128,1,2,x,340,1
121,129,1,2,x,272,1
121,130,0,2,n,79,1
121,131,1,2,x,155,1
121,132,0,2,n,239,1
121,133,1,2,x,127,1
121,134,1,2,x,304,1
121,135,0,2,n,329,1
121,136,1,2,x,424,1
121,137,1,2,n,198,0
121,138,0,2,n,302,1
121,139,1,2,x,190,1
121,140,0,2,x,234,0
121,141,1,2,x,339,1
121,142,1,2,x,341,1
121,143,0,2,n,194,1
121,144,1,2,x,87,1
121,145,0,2,n,319,1
121,146,1,2,x,190,1
121,147,1,2,x,234,1
121,148,0,2,n,96,1
121,149,1,2,x,158,1
121,150,1,2,x,364,1
121,151,0,2,n,96,1
121,152,1,2,x,93,1
121,153,0,2,n,287,1
121,154,1,2,x,35,1
121,155,1,2,x,244,1
121,156,0,2,n,144,1
121,157,1,2,x,45,1
121,158,1,2,x,315,1
121,159,0,2,n,43,1
121,160,1,2,x,156,1
121,161,0,2,n,382,1
121,162,1,2,x,269,1
121,163,1,2,x,250,1
121,164,0,2,n,384,1
121,165,1,2,x,70,1
121,166,0,2,n,366,1
121,167,1,2,x,117,1
121,168,1,2,x,353,1
121,169,0,2,n,142,1
121,170,1,2,x,76,1
121,171,1,2,x,311,1
121,172,0,2,n,120,1
121,173,1,2,x,127,1
121,174,0,2,n,226,1
121,175,1,2,x,86,1
121,176,1,2,x,128,1
121,177,0,2,n,19,1
121,178,1,2,x,77,1
121,179,1,2,n,203,0
121,180,0,2,n,284,1
121,181,1,2,x,41,1
121,182,0,2,n,403,1
121,183,1,2,x,22,1
121,184,1,2,x,298,1
121,185,0,2,n,362,1
121,186,1,2,x,41,1
121,187,0,2,n,455,1
121,188,1,2,x,54,1
121,189,1,2,x,342,1
121,190,0,2,n,69,1
121,191,1,2,x,194,1
121,192,1,2,x,359,1
121,193,0,2,n,138,1
121,194,1,2,x,95,1
121,195,0,2,n,473,1
121,196,1,2,x,106,1
121,197,1,2,x,333,1
121,198,0,2,n,118,1
121,199,1,2,x,305,1
121,200,0,2,n,304,1
121,201,1,2,x,51,1
121,202,1,2,x,222,1
121,203,0,2,n,88,1
121,204,1,2,x,46,1
121,205,1,2,n,127,0
121,206,0,2,n,673,1
121,207,1,2,x,54,1
121,208,0,2,x,234,0
121,209,1,2,x,198,1
121,210,1,2,x,348,1
121,211,0,2,n,317,1
121,212,1,2,x,149,1
121,213,1,2,x,365,1
121,214,0,2,n,255,1
121,215,1,2,x,361,1
121,216,0,2,n,260,1
121,217,1,2,x,76,1
121,218,1,2,x,528,1
121,219,0,2,n,191,1
121,220,1,2,x,40,1
121,221,0,2,n,256,1
121,222,1,2,x,38,1
121,223,1,2,x,317,1
121,224,0,2,n,58,1
121,225,1,2,x,297,1
121,226,1,2,x,363,1
121,227,0,2,x,341,0
121,228,1,2,x,486,1
121,229,0,2,n,443,1
121,230,1,2,x,187,1
121,231,1,2,x,490,1
121,232,0,2,n,544,1
121,233,1,2,x,16,1
121,1,0,3,timeout,1202,timeout
121,2,1,3,x,130,1
121,3,1,3,x,322,1
121,4,0,3,n,242,1
121,5,1,3,x,220,1
121,6,1,3,x,286,1
121,7,0,3,n,405,1
121,8,1,3,x,42,1
121,9,0,3,n,230,1
121,10,1,3,x,25,1
121,11,1,3,x,228,1
121,12,0,3,n,80,1
121,13,1,3,x,233,1
121,14,1,3,x,261,1
121,15,0,3,n,89,1
121,16,1,3,x,90,1
121,17,0,3,n,78,1
121,18,1,3,x,13,1
121,19,1,3,x,333,1
121,20,0,3,n,227,1
121,21,1,3,x,3,1
121,22,0,3,n,454,1
121,23,1,3,x,2,1
121,24,1,3,x,595,1
121,25,0,3,n,49,1
121,26,1,3,x,6,1
121,27,1,3,x,459,1
121,28,0,3,n,91,1
121,29,1,3,x,28,1
121,30,0,3,n,237,1
121,31,1,3,x,131,1
121,32,1,3,x,934,1
121,33,0,3,n,78,1
121,34,1,3,x,28,1
121,35,1,3,x,689,1
121,36,0,3,n,236,1
121,37,1,3,x,339,1
121,38,0,3,x,160,0
121,39,1,3,x,271,1
121,40,1,3,n,126,0
121,41,0,3,x,329,0
121,42,1,3,x,572,1
121,43,0,3,n,408,1
121,44,1,3,x,141,1
121,45,1,3,x,278,1
121,46,0,3,n,44,1
121,47,1,3,x,87,1
121,48,1,3,x,283,1
121,49,0,3,n,38,1
121,50,1,3,x,41,1
121,51,0,3,x,233,0
121,52,1,3,x,226,1
121,53,1,3,x,281,1
121,54,0,3,n,444,1
121,55,1,3,x,391,1
121,56,0,3,n,514,1
121,57,1,3,x,6,1
121,58,1,3,x,343,1
121,59,0,3,n,310,1
121,60,1,3,x,11,1
121,61,1,3,x,378,1
121,62,0,3,n,88,1
121,63,1,3,x,276,1
121,64,0,3,n,265,1
121,65,1,3,x,78,1
121,66,1,3,x,719,1
121,67,0,3,n,80,1
121,68,1,3,x,586,1
121,69,1,3,x,388,1
121,70,0,3,n,107,1
121,71,1,3,x,155,1
121,72,0,3,n,434,1
121,73,1,3,x,12,1
121,74,1,3,x,330,1
121,75,0,3,n,73,1
121,76,1,3,x,56,1
121,77,0,3,x,178,0
121,78,1,3,x,358,1
121,79,1,3,x,499,1
121,80,0,3,n,59,1
121,81,1,3,x,96,1
121,82,1,3,x,352,1
121,83,0,3,n,195,1
121,84,1,3,x,19,1
121,85,0,3,n,415,1
121,86,1,3,x,94,1
121,87,1,3,x,351,1
121,88,0,3,n,166,1
121,89,1,3,x,126,1
121,90,1,3,x,353,1
121,91,0,3,n,47,1
121,92,1,3,x,143,1
121,93,0,3,n,424,1
121,94,1,3,x,162,1
121,95,1,3,x,360,1
121,96,0,3,n,132,1
121,97,1,3,x,76,1
121,98,0,3,x,258,0
121,99,1,3,x,142,1
121,100,1,3,x,428,1
121,101,0,3,n,284,1
121,102,1,3,x,133,1
121,103,1,3,x,445,1
121,104,0,3,n,470,1
121,105,1,3,x,312,1
121,106,0,3,n,424,1
121,107,1,3,x,283,1
121,108,1,3,n,208,0
121,109,0,3,n,461,1
121,110,1,3,x,430,1
121,111,0,3,n,418,1
121,112,1,3,x,100,1
121,113,1,3,x,319,1
121,114,0,3,n,484,1
121,115,1,3,x,90,1
121,116,1,3,n,356,0
121,117,0,3,x,222,0
121,118,1,3,x,321,1
121,119,0,3,n,308,1
121,120,1,3,x,440,1
121,121,1,3,x,419,1
121,122,0,3,n,444,1
121,123,1,3,x,436,1
121,124,1,3,x,391,1
121,125,0,3,n,400,1
121,126,1,3,x,295,1
121,127,0,3,n,458,1
121,128,1,3,x,294,1
121,129,1,3,x,332,1
121,130,0,3,n,408,1
121,131,1,3,x,317,1
121,132,0,3,n,397,1
121,133,1,3,x,96,1
121,134,1,3,x,151,1
121,135,0,3,n,180,1
121,136,1,3,x,124,1
121,137,1,3,x,276,1
121,138,0,3,n,109,1
121,139,1,3,x,52,1
121,140,0,3,n,282,1
121,141,1,3,x,33,1
121,142,1,3,x,276,1
121,143,0,3,n,60,1
121,144,1,3,x,55,1
121,145,0,3,x,217,0
121,146,1,3,x,201,1
121,147,1,3,x,513,1
121,148,0,3,n,37,1
121,149,1,3,x,93,1
121,150,1,3,x,338,1
121,151,0,3,n,91,1
121,152,1,3,x,45,1
121,153,0,3,n,286,1
121,154,1,3,x,45,1
121,155,1,3,x,257,1
121,156,0,3,n,96,1
121,157,1,3,x,391,1
121,158,1,3,x,93,1
121,159,0,3,n,71,1
121,160,1,3,x,146,1
121,161,0,3,n,236,1
121,162,1,3,x,70,1
121,163,1,3,x,161,1
121,164,0,3,n,104,1
121,165,1,3,x,49,1
121,166,0,3,n,279,1
121,167,1,3,x,60,1
121,168,1,3,x,245,1
121,169,0,3,n,86,1
121,170,1,3,x,3,1
121,171,1,3,x,367,1
121,172,0,3,n,314,1
121,173,1,3,x,61,1
121,174,0,3,n,357,1
121,175,1,3,x,67,1
121,176,1,3,x,136,1
121,177,0,3,n,61,1
121,178,1,3,x,80,1
121,179,1,3,n,94,0
121,180,0,3,n,573,1
121,181,1,3,x,98,1
121,182,0,3,n,706,1
121,183,1,3,x,84,1
121,184,1,3,x,391,1
121,185,0,3,n,374,1
121,186,1,3,x,144,1
121,187,0,3,n,551,1
121,188,1,3,x,624,1
121,189,1,3,x,492,1
121,190,0,3,n,163,1
121,191,1,3,x,142,1
121,192,1,3,n,204,0
121,193,0,3,n,461,1
121,194,1,3,x,54,1
121,195,0,3,n,496,1
121,196,1,3,x,117,1
121,197,1,3,x,286,1
121,198,0,3,n,389,1
121,199,1,3,x,411,1
121,200,0,3,n,648,1
121,201,1,3,x,496,1
121,202,1,3,x,349,1
121,203,0,3,x,93,0
121,204,1,3,x,337,1
121,205,1,3,x,305,1
121,206,0,3,n,363,1
121,207,1,3,x,406,1
121,208,0,3,n,78,1
121,209,1,3,x,257,1
121,210,1,3,x,390,1
121,211,0,3,n,85,1
121,212,1,3,x,38,1
121,213,1,3,x,266,1
121,214,0,3,n,267,1
121,215,1,3,x,85,1
121,216,0,3,n,309,1
121,217,1,3,x,34,1
121,218,1,3,x,272,1
121,219,0,3,n,244,1
121,220,1,3,x,390,1
121,221,0,3,n,377,1
121,222,1,3,x,43,1
121,223,1,3,x,470,1
121,224,0,3,n,282,1
121,225,1,3,x,22,1
121,226,1,3,x,281,1
121,227,0,3,n,243,1
121,228,1,3,x,149,1
121,229,0,3,x,214,0
121,230,1,3,x,218,1
121,231,1,3,x,578,1
121,232,0,3,n,289,1
121,233,1,3,x,173,1
121,1,0,4,timeout,1201,timeout
121,2,1,4,x,249,1
121,3,1,4,x,390,1
121,4,0,4,n,329,1
121,5,1,4,x,260,1
121,6,1,4,x,273,1
121,7,0,4,n,362,1
121,8,1,4,x,95,1
121,9,0,4,x,243,0
121,10,1,4,x,238,1
121,11,1,4,x,390,1
121,12,0,4,n,352,1
121,13,1,4,x,313,1
121,14,1,4,x,299,1
121,15,0,4,n,461,1
121,16,1,4,x,335,1
121,17,0,4,n,409,1
121,18,1,4,x,391,1
121,19,1,4,x,261,1
121,20,0,4,n,430,1
121,21,1,4,x,210,1
121,22,0,4,x,247,0
121,23,1,4,x,201,1
121,24,1,4,x,368,1
121,25,0,4,n,239,1
121,26,1,4,x,535,1
121,27,1,4,x,311,1
121,28,0,4,n,445,1
121,29,1,4,x,356,1
121,30,0,4,n,369,1
121,31,1,4,x,276,1
121,32,1,4,x,443,1
121,33,0,4,n,288,1
121,34,1,4,x,182,1
121,35,1,4,x,372,1
121,36,0,4,n,403,1
121,37,1,4,x,231,1
121,38,0,4,n,388,1
121,39,1,4,x,267,1
121,40,1,4,x,304,1
121,41,0,4,n,117,1
121,42,1,4,x,144,1
121,43,0,4,n,435,1
121,44,1,4,x,110,1
121,45,1,4,x,320,1
121,46,0,4,n,115,1
121,47,1,4,x,78,1
121,48,1,4,x,679,1
121,49,0,4,n,89,1
121,50,1,4,x,38,1
121,51,0,4,x,216,0
121,52,1,4,x,216,1
121,53,1,4,x,396,1
121,54,0,4,n,84,1
121,55,1,4,x,180,1
121,56,0,4,n,638,1
121,57,1,4,x,357,1
121,58,1,4,x,337,1
121,59,0,4,n,325,1
121,60,1,4,x,116,1
121,61,1,4,x,358,1
121,62,0,4,n,400,1
121,63,1,4,x,66,1
121,64,0,4,n,388,1
121,65,1,4,x,381,1
121,66,1,4,x,257,1
121,67,0,4,n,182,1
121,68,1,4,x,108,1
121,69,1,4,x,242,1
121,70,0,4,n,84,1
121,71,1,4,x,64,1
121,72,0,4,n,303,1
121,73,1,4,x,152,1
121,74,1,4,x,330,1
121,75,0,4,n,55,1
121,76,1,4,x,94,1
121,77,0,4,n,270,1
121,78,1,4,x,32,1
121,79,1,4,x,279,1
121,80,0,4,n,117,1
121,81,1,4,x,16,1
121,82,1,4,x,335,1
121,83,0,4,n,311,1
121,84,1,4,x,49,1
121,85,0,4,x,202,0
121,86,1,4,x,213,1
121,87,1,4,x,663,1
121,88,0,4,n,418,1
121,89,1,4,x,199,1
121,90,1,4,x,838,1
121,91,0,4,n,124,1
121,92,1,4,x,114,1
121,93,0,4,n,282,1
121,94,1,4,x,184,1
121,95,1,4,x,261,1
121,96,0,4,n,88,1
121,97,1,4,x,112,1
121,98,0,4,n,268,1
121,99,1,4,x,95,1
121,100,1,4,x,258,1
121,101,0,4,n,112,1
121,102,1,4,x,212,1
121,103,1,4,x,407,1
121,104,0,4,n,67,1
121,105,1,4,x,312,1
121,106,0,4,n,328,1
121,107,1,4,x,162,1
121,108,1,4,x,66,1
121,109,0,4,n,127,1
121,110,1,4,x,116,1
121,111,0,4,n,340,1
121,112,1,4,x,161,1
121,113,1,4,x,64,1
121,114,0,4,n,195,1
121,115,1,4,x,160,1
121,116,1,4,x,471,1
121,117,0,4,n,134,1
121,118,1,4,x,33,1
121,119,0,4,x,192,0
121,120,1,4,x,213,1
121,121,1,4,x,338,1
121,122,0,4,n,117,1
121,123,1,4,x,201,1
121,124,1,4,x,363,1
121,125,0,4,n,138,1
121,126,1,4,x,78,1
121,127,0,4,n,287,1
121,128,1,4,x,56,1
121,129,1,4,x,318,1
121,130,0,4,n,61,1
121,131,1,4,x,6,1
121,132,0,4,x,249,0
121,133,1,4,x,144,1
121,134,1,4,x,401,1
121,135,0,4,n,288,1
121,136,1,4,x,67,1
121,137,1,4,x,416,1
121,138,0,4,n,390,1
121,139,1,4,x,65,1
121,140,0,4,n,432,1
121,141,1,4,x,31,1
121,142,1,4,x,439,1
121,143,0,4,n,47,1
121,144,1,4,x,81,1
121,145,0,4,n,384,1
121,146,1,4,x,57,1
121,147,1,4,x,137,1
121,148,0,4,n,50,1
121,149,1,4,x,83,1
121,150,1,4,x,79,1
121,151,0,4,n,102,1
121,152,1,4,x,137,1
121,153,0,4,n,262,1
121,154,1,4,x,127,1
121,155,1,4,x,198,1
121,156,0,4,n,62,1
121,157,1,4,x,60,1
121,158,1,4,n,111,0
121,159,0,4,x,240,0
121,160,1,4,x,1174,1
121,161,0,4,n,442,1
121,162,1,4,x,128,1
121,163,1,4,x,71,1
121,164,0,4,n,141,1
121,165,1,4,x,404,1
121,166,0,4,n,408,1
121,167,1,4,x,302,1
121,168,1,4,x,853,1
121,169,0,4,n,339,1
121,170,1,4,x,39,1
121,171,1,4,x,358,1
121,172,0,4,n,125,1
121,173,1,4,x,21,1
121,174,0,4,x,76,0
121,175,1,4,x,250,1
121,176,1,4,x,112,1
121,177,0,4,n,95,1
121,178,1,4,x,65,1
121,179,1,4,x,340,1
121,180,0,4,n,130,1
121,181,1,4,x,70,1
121,182,0,4,n,317,1
121,183,1,4,x,112,1
121,184,1,4,x,377,1
121,185,0,4,n,219,1
121,186,1,4,x,49,1
121,187,0,4,n,525,1
121,188,1,4,x,18,1
121,189,1,4,x,64,1
121,190,0,4,x,410,0
121,191,1,4,x,228,1
121,192,1,4,x,629,1
121,193,0,4,n,201,1
121,194,1,4,x,261,1
121,195,0,4,n,282,1
121,196,1,4,x,76,1
121,197,1,4,x,433,1
121,198,0,4,n,230,1
121,199,1,4,x,97,1
121,200,0,4,n,294,1
121,201,1,4,x,193,1
121,202,1,4,x,340,1
121,203,0,4,n,121,1
121,204,1,4,x,457,1
121,205,1,4,x,472,1
121,206,0,4,n,384,1
121,207,1,4,x,318,1
121,208,0,4,n,481,1
121,209,1,4,x,104,1
121,210,1,4,x,334,1
121,211,0,4,n,353,1
121,212,1,4,x,290,1
121,213,1,4,x,914,1
121,214,0,4,n,330,1
121,215,1,4,x,366,1
121,216,0,4,n,323,1
121,217,1,4,x,183,1
121,218,1,4,x,380,1
121,219,0,4,n,308,1
121,220,1,4,x,273,1
121,221,0,4,n,309,1
121,222,1,4,x,193,1
121,223,1,4,x,406,1
121,224,0,4,n,318,1
121,225,1,4,x,167,1
121,226,1,4,x,421,1
121,227,0,4,n,312,1
121,228,1,4,x,118,1
121,229,0,4,n,389,1
121,230,1,4,x,236,1
121,231,1,4,x,302,1
121,232,0,4,n,314,1
121,233,1,4,x,142,1
121,1,0,5,timeout,1196,timeout
121,2,1,5,x,410,1
121,3,1,5,x,407,1
121,4,0,5,n,393,1
121,5,1,5,x,253,1
121,6,1,5,x,546,1
121,7,0,5,n,391,1
121,8,1,5,x,82,1
121,9,0,5,n,272,1
121,10,1,5,x,66,1
121,11,1,5,x,203,1
121,12,0,5,n,109,1
121,13,1,5,x,212,1
121,14,1,5,x,100,1
121,15,0,5,n,67,1
121,16,1,5,x,13,1
121,17,0,5,n,410,1
121,18,1,5,x,56,1
121,19,1,5,x,339,1
121,20,0,5,n,109,1
121,21,1,5,x,352,1
121,22,0,5,n,1027,1
121,23,1,5,x,274,1
121,24,1,5,x,323,1
121,25,0,5,n,217,1
121,26,1,5,x,138,1
121,27,1,5,x,312,1
121,28,0,5,n,108,1
121,29,1,5,x,206,1
121,30,0,5,n,265,1
121,31,1,5,x,124,1
121,32,1,5,x,121,1
121,33,0,5,n,99,1
121,34,1,5,x,141,1
121,35,1,5,n,238,0
121,36,0,5,n,271,1
121,37,1,5,x,38,1
121,38,0,5,n,485,1
121,39,1,5,x,411,1
121,40,1,5,x,319,1
121,41,0,5,n,62,1
121,42,1,5,x,276,1
121,43,0,5,n,321,1
121,44,1,5,x,141,1
121,45,1,5,x,305,1
121,46,0,5,n,129,1
121,47,1,5,x,127,1
121,48,1,5,x,413,1
121,49,0,5,n,90,1
121,50,1,5,x,95,1
121,51,0,5,n,316,1
121,52,1,5,x,97,1
121,53,1,5,x,103,1
121,54,0,5,n,127,1
121,55,1,5,x,111,1
121,56,0,5,n,266,1
121,57,1,5,x,91,1
121,58,1,5,x,272,1
121,59,0,5,n,133,1
121,60,1,5,x,44,1
121,61,1,5,x,442,1
121,62,0,5,n,500,1
121,63,1,5,x,82,1
121,64,0,5,n,344,1
121,65,1,5,x,10,1
121,66,1,5,x,400,1
121,67,0,5,n,27,1
121,68,1,5,x,114,1
121,69,1,5,x,407,1
121,70,0,5,n,68,1
121,71,1,5,x,57,1
121,72,0,5,n,251,1
121,73,1,5,x,71,1
121,74,1,5,x,225,1
121,75,0,5,n,114,1
121,76,1,5,x,141,1
121,77,0,5,n,307,1
121,78,1,5,x,314,1
121,79,1,5,x,279,1
121,80,0,5,n,122,1
121,81,1,5,x,82,1
121,82,1,5,x,359,1
121,83,0,5,n,95,1
121,84,1,5,x,256,1
